"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtletí","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"741375028","40779","5958","78","00200","100","5103","K","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741374368","19187","5958","78","00200","100","5103","E","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375468","24261","5958","78","00200","100","5103","O","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741375578","18893","5958","78","00200","100","5103","P","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741375248","24880","5958","78","00200","100","5103","M","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741375798","16471","5958","78","00200","100","5103","R","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741374698","20436","5958","78","00200","100","5103","H","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374918","36246","5958","78","00200","100","5103","J","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375138","18640","5958","78","00200","100","5103","L","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375358","13947","5958","78","00200","100","5103","N","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375688","18815","5958","78","00200","100","5103","Q","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375908","15776","5958","78","00200","100","5103","S","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741382352","30089","5958","78","00200","200","5103","D","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741383012","37159","5958","78","00200","200","5103","J","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786862966","20740","5958","78","00200","200",,,"2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786862978","20069","5958","78","00200","100",,,"2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364650","19624","5958","78","00200","100","5103","C","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364502","25801","5958","78","00200","100","5103","B","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374229","29688","5958","78","00200","100","5103","D","2007","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382794","21947","5958","78","00200","200","5103","H","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741383784","21344","5958","78","00200","200","5103","Q","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741382904","13001","5958","78","00200","200","5103","I","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383894","19233","5958","78","00200","200","5103","R","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383124","40634","5958","78","00200","200","5103","K","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741383234","22534","5958","78","00200","200","5103","L","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741383344","30211","5958","78","00200","200","5103","M","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741382464","22099","5958","78","00200","200","5103","E","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741382574","20795","5958","78","00200","200","5103","F","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383454","16338","5958","78","00200","200","5103","N","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741383564","27115","5958","78","00200","200","5103","O","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382684","21548","5958","78","00200","200","5103","G","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383674","23892","5958","78","00200","200","5103","P","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741384004","19055","5958","78","00200","200","5103","S","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741382134","30309","5958","78","00200","200","5103","B","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382244","21319","5958","78","00200","200","5103","C","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382024","18490","5958","78","00200","200","5103","A","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374480","20591","5958","78","00200","100","5103","F","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741374590","20715","5958","78","00200","100","5103","G","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373930","18032","5958","78","00200","100","5103","A","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374810","12322","5958","78","00200","100","5103","I","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375030","38700","5958","78","00200","100","5103","K","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741374370","21582","5958","78","00200","100","5103","E","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375470","26600","5958","78","00200","100","5103","O","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741375580","21655","5958","78","00200","100","5103","P","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741375250","28418","5958","78","00200","100","5103","M","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741375800","17697","5958","78","00200","100","5103","R","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741374700","21691","5958","78","00200","100","5103","H","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374920","38503","5958","78","00200","100","5103","J","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375140","20683","5958","78","00200","100","5103","L","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375360","15096","5958","78","00200","100","5103","N","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375690","20092","5958","78","00200","100","5103","Q","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375910","17194","5958","78","00200","100","5103","S","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741382354","36070","5958","78","00200","200","5103","D","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741383014","39515","5958","78","00200","200","5103","J","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786863014","22641","5958","78","00200","200",,,"2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786863026","21890","5958","78","00200","100",,,"2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364652","21085","5958","78","00200","100","5103","C","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364504","30240","5958","78","00200","100","5103","B","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374231","35574","5958","78","00200","100","5103","D","2007","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382821","23224","5958","78","00200","200","5103","H","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741383811","24720","5958","78","00200","200","5103","Q","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383151","44626","5958","78","00200","200","5103","K","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741383261","21857","5958","78","00200","200","5103","L","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741383371","31373","5958","78","00200","200","5103","M","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741382491","22588","5958","78","00200","200","5103","E","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741383481","16590","5958","78","00200","200","5103","N","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741382601","22860","5958","78","00200","200","5103","F","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383591","26270","5958","78","00200","200","5103","O","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382711","22536","5958","78","00200","200","5103","G","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383701","23236","5958","78","00200","200","5103","P","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741382931","13247","5958","78","00200","200","5103","I","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383921","19441","5958","78","00200","200","5103","R","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741384031","19198","5958","78","00200","200","5103","S","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741382161","28580","5958","78","00200","200","5103","B","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382271","23404","5958","78","00200","200","5103","C","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382051","19578","5958","78","00200","200","5103","A","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374507","22578","5958","78","00200","100","5103","F","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741374617","21581","5958","78","00200","100","5103","G","2011","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
